price,lat,lon,usable_area,land_area,garage,new,furnished,cellar,parkingLots,reconstructed
7379000,48.80661509200628,17.06757090799372,275,297,0,0,0,0,0,0
6922000,49.90723909200628,14.23236090799372,105,1334,1,0,0,1,1,0
3637000,49.748147092006285,16.68834390799372,149,455,1,0,0,1,1,0
18760000,50.68170609200628,15.79469890799372,259,4295,0,0,0,0,0,0
9268000,49.63126109200629,14.26208490799372,305,1345,1,0,0,1,0,0
5279000,50.32187009200628,12.51731690799372,181,2060,1,0,0,1,1,0
574000,50.13245909200628,16.09318090799372,17,600,0,0,0,1,0,0
2804000,50.19187309200628,15.87822190799372,16,540,0,0,0,0,1,0
4094000,49.85986009200628,16.504177907993718,254,135,0,0,0,1,1,0
5397000,49.920987092006285,16.940269907993716,361,747,1,0,0,1,1,0
8213000,49.70338209200628,18.46676290799372,112,1470,0,0,0,0,0,0
7039000,49.69254409200628,18.44596590799372,305,3800,1,0,0,1,1,0
8389000,48.84323609200628,14.49818390799372,280,799,1,0,0,1,1,0
1583000,50.11332409200628,13.77711490799372,117,300,0,0,0,0,0,0
2334000,50.41970209200628,14.01820490799372,551,551,0,0,0,0,0,0
8248000,49.68930909200628,18.48419890799372,118,1500,0,1,0,0,1,0
2639000,50.25393409200628,15.14737490799372,64,625,0,0,0,0,0,0
8787000,50.41518109200628,15.36421790799372,99,398,1,0,0,1,0,0
28158000,50.13489309200628,14.49908690799372,303,317,1,0,0,1,0,0
2346000,50.639363092006285,14.06625590799372,70,1272,0,0,0,1,0,0
11146000,50.20890909200628,12.20769690799372,445,766,0,0,0,0,1,0
23407000,49.18917209200628,17.67912990799372,394,1028,1,0,0,0,1,1
5854000,49.943029092006284,13.69825390799372,222,1896,0,0,0,0,0,0
5854000,49.87647309200628,14.03527690799372,129,843,0,0,0,0,0,0
12894000,48.79087509200628,16.89269290799372,183,490,1,0,0,0,1,0
4680000,49.57800409200628,16.591329907993718,138,267,0,0,0,0,0,0
8154000,50.27290409200628,15.03561690799372,109,1050,0,0,0,0,0,0
19828000,49.665727092006286,13.23754390799372,292,991,0,0,0,0,1,0
4457000,50.15856709200628,12.37317690799372,332,384,0,0,0,0,0,0
9374000,49.89349509200628,15.39894890799372,281,1218,1,0,0,1,1,0
1873000,49.39211009200629,17.182230907993716,105,373,0,0,0,0,0,0
10547000,49.44634009200628,18.15396990799372,265,400,0,0,0,1,1,0
3038000,49.722005092006285,16.362030907993717,112,1134,0,0,0,1,0,0
4926000,49.50794709200628,15.36053090799372,104,726,0,0,1,0,1,0
9268000,49.95972209200628,15.56900990799372,180,4616,1,0,0,1,0,0
17569000,49.125218092006286,16.628094907993717,154,305,1,1,0,0,0,0
8154000,50.18448009200628,14.37368090799372,99,795,0,1,0,0,1,0
2991000,48.86702809200628,14.55804190799372,107,510,0,0,0,0,0,0
1982000,48.93898109200628,17.38035690799372,35,361,0,0,0,0,0,1
4341000,49.47179909200628,16.434643907993717,286,855,0,0,0,1,0,0
9268000,49.94914009200628,16.98131690799372,211,167,0,0,0,1,0,0
3164000,50.22320709200629,14.86979390799372,160,273,1,1,0,0,0,0
19922000,50.748597092006285,15.28206890799372,336,633,0,0,1,0,1,1
26985000,49.74402309200628,16.481645907993716,351,380,0,0,0,0,1,0
5781000,49.883996092006285,16.465399907993717,217,263,0,0,1,0,1,0
4564000,49.17810909200628,13.51209690799372,181,817,1,0,0,1,0,0
5854000,49.36016209200629,13.75313690799372,178,287,0,0,1,0,1,0
19183000,50.15621309200628,14.48920790799372,179,297,0,0,0,0,0,0
5221000,50.19568409200628,15.72152490799372,82,712,0,0,0,1,0,0
4047000,49.394589092006285,16.789394907993717,197,696,1,0,1,1,1,0
938000,49.582452092006285,18.14727490799372,35,168,0,0,0,1,1,0
5749000,50.22524009200628,14.02764890799372,160,219,0,0,0,0,0,1
1290000,49.582452092006285,18.14727490799372,52,168,0,0,0,1,1,0
2933000,50.03740409200629,14.12941790799372,93,379,0,0,0,1,1,0
2170000,48.895833092006285,17.468593907993718,133,554,1,0,0,1,0,0
13598000,50.25970209200628,15.86735290799372,215,939,1,0,1,0,0,0
3167000,49.78781609200628,12.64804190799372,134,1086,0,0,1,1,0,0
29918000,49.32523409200628,18.20967390799372,316,531,0,0,1,0,1,0
12307000,49.030835092006285,13.88175890799372,211,582,1,1,1,0,1,0
3519000,49.35810209200629,17.445154907993718,310,1435,1,0,0,1,1,0
4926000,49.50794709200628,15.36053090799372,104,726,0,0,0,0,1,0
12307000,49.030686092006285,13.88189590799372,206,564,1,1,1,0,1,0
3930000,49.98729009200628,18.09999590799372,293,1279,0,0,0,0,1,0
8799000,48.83984909200628,14.49867890799372,134,595,0,0,1,0,1,0
3989000,49.64872809200628,12.98086490799372,172,1110,0,0,0,0,1,0
5279000,49.41074509200628,13.58390590799372,149,3398,1,0,0,1,1,0
3167000,50.666577092006285,15.46614290799372,109,1390,0,0,1,1,1,0
3754000,49.27957609200628,14.81437490799372,82,187,0,0,0,0,0,0
8207000,49.10251709200628,14.20507290799372,152,922,0,1,0,0,1,0
23325000,50.76497409200629,15.08421190799372,211,1080,0,0,0,1,0,0
3742000,50.09156109200628,15.82103690799372,129,1400,0,0,0,0,1,0
762000,49.388330092006285,14.69360190799372,9,622,0,0,0,1,0,0
6981000,50.58636209200628,15.88500490799372,296,296,0,0,0,0,1,0
3167000,49.64681309200628,12.98200490799372,285,1528,0,0,0,0,0,0
11732000,50.61401809200628,15.77155490799372,117,1079,0,1,1,1,1,0
4282000,49.08187209200628,15.91191990799372,273,273,0,0,0,0,0,0
16426000,50.72773809200629,14.59083590799372,469,1391,0,0,0,1,1,0
5268000,48.71634009200629,14.34506690799372,157,2147,0,0,0,1,1,0
8213000,49.87563809200629,15.24528890799372,137,4948,0,0,1,0,0,0
13492000,49.89410109200628,14.40486290799372,193,1167,0,0,0,0,0,0
15241000,49.05801909200628,17.471422907993716,228,450,1,1,0,0,1,0
10911000,49.21907109200628,13.52036090799372,374,781,1,0,0,0,0,0
2217000,49.23843509200629,14.35869690799372,193,2730,0,0,0,1,0,0
8787000,49.52893909200628,15.39608390799372,122,199,0,0,0,0,1,0
4669000,49.17820509200628,14.72463790799372,105,205,0,0,0,1,0,0
22280000,50.06854709200629,14.24537390799372,157,822,1,0,0,0,1,0
2804000,49.36702809200628,14.27935090799372,73,673,0,0,0,1,0,0
5866000,49.91106509200628,14.39006990799372,82,272,0,0,0,1,0,0
3192000,50.13042909200628,13.31166090799372,123,2657,0,0,1,1,1,0
10547000,50.48134309200629,15.04993690799372,175,1264,0,0,0,1,1,0
14658000,50.385797092006285,14.89857090799372,165,369,0,1,0,0,1,0
14410000,50.38588109200628,14.89837690799372,165,354,0,1,0,0,1,0
19124000,50.15604109200629,14.48839790799372,179,401,1,1,0,0,1,0
19007000,50.15604109200629,14.48839790799372,179,380,1,1,0,0,1,0
14726000,50.38557909200628,14.89895790799372,164,366,0,1,0,0,1,0
19007000,50.15604109200629,14.48839790799372,179,383,1,1,0,0,1,0
22175000,50.19159409200629,14.60517990799372,275,726,1,1,0,0,1,0
14493000,50.38572809200628,14.89864590799372,164,376,0,1,0,0,1,0
891000,49.10397109200628,13.85063590799372,18,278,0,0,0,1,0,0
2956000,50.27293109200628,12.83552490799372,93,403,0,0,0,1,1,0
26868000,50.027925092006285,14.42895090799372,246,478,1,0,0,0,0,0
6453000,48.79132209200628,16.88748090799372,199,978,0,0,0,0,0,0
18186000,48.92505709200629,16.752876907993716,512,1807,1,0,1,1,1,0
16308000,50.71394109200628,15.20059490799372,316,897,1,0,0,1,0,0
11721000,50.46204909200628,14.68417190799372,469,2235,0,0,0,0,0,0
13962000,50.31888309200628,14.88402090799372,175,297,1,1,0,0,0,0
1372000,50.650617092006286,14.73899390799372,42,716,0,0,0,0,0,0
25800000,50.06410709200628,14.34011990799372,355,323,0,0,0,0,0,0
4564000,48.98327709200628,16.871248907993717,206,328,0,0,0,0,0,0
4904000,49.84069209200628,15.48746990799372,112,288,0,0,0,0,0,0
3496000,50.13774609200628,12.60994990799372,152,919,1,0,1,1,1,0
3518000,49.85022509200628,13.24864790799372,187,1320,1,0,0,1,1,0
15251000,49.22393509200628,16.53660690799372,140,682,0,0,0,1,1,0
9738000,50.43320909200628,14.07067090799372,375,1613,1,0,0,0,1,0
5807000,50.41103509200628,13.00108790799372,70,292,0,0,1,0,1,0
23231000,49.21670609200629,16.550281907993718,386,565,1,0,0,1,1,0
15827000,50.16664609200628,14.69706290799372,326,291,1,0,1,0,0,0
15018000,50.12321209200629,14.35032190799372,199,864,0,0,0,0,1,1
4916000,50.28187709200628,16.28563990799372,140,535,1,0,0,1,0,1
8201000,50.74884909200628,15.33914190799372,316,5928,0,0,0,1,1,1
7626000,49.81106309200628,14.63601390799372,175,696,1,0,0,1,1,0
2229000,49.08809009200628,17.76920990799372,117,850,0,0,1,0,0,0
8447000,49.52682609200628,18.03541690799372,175,575,0,0,0,1,1,0
3695000,49.70515509200628,15.22796390799372,152,167,0,0,0,1,0,0
5385000,50.613843092006285,14.08664890799372,211,513,1,0,0,1,0,0
2804000,49.365357092006285,15.50890190799372,82,924,1,0,0,0,1,0
7626000,49.76567209200629,15.04157390799372,99,1169,0,0,0,1,1,0
4974000,49.38013909200628,15.89807890799372,265,468,0,0,0,1,1,0
10547000,48.94340209200628,14.51607990799372,125,252,0,1,0,0,0,0
11721000,48.94340209200628,14.51607990799372,166,236,1,1,0,0,0,0
2933000,49.32049309200628,17.31008190799372,144,365,0,0,0,0,1,0
3753000,49.60000309200628,13.61716790799372,199,1428,0,0,0,0,0,0
1406000,50.991052092006285,14.44614290799372,1127,4079,0,0,0,0,0,0
468000,50.62509309200628,15.32673790799372,1,3,0,0,0,0,0,0
7028000,50.14236909200629,13.90837890799372,154,1154,1,0,0,0,1,0
2921000,50.601899092006285,15.33829890799372,199,894,0,0,0,0,0,0
2698000,50.12207509200629,16.40960590799372,117,1588,1,0,0,0,0,0
7274000,50.25286609200628,15.41498990799372,99,919,0,1,0,0,1,0
4435000,49.00341109200628,15.82899890799372,123,1059,1,0,0,0,1,1
3508000,50.98636309200628,14.46879190799372,256,296,0,0,0,0,0,0
37545000,50.03694609200628,14.53749290799372,434,578,0,0,0,1,1,0
10559000,50.18822609200628,14.44616090799372,1,2,1,0,1,1,0,0
1830000,50.07254909200629,15.99413990799372,36,36,0,0,1,0,0,0
7391000,50.71284609200628,15.19237590799372,117,722,1,0,0,1,0,0
4657000,50.02276309200628,13.94338490799372,232,255,0,0,0,1,0,0
7465000,48.81521309200628,16.760452907993717,93,311,0,0,0,0,0,1
10078000,49.87136909200628,14.51816490799372,100,571,1,0,1,0,1,0
5749000,50.02828709200628,16.640692907993717,470,976,1,0,0,0,1,0
551000,50.07397609200628,14.58722790799372,24,305,0,0,0,0,0,0
10500000,50.223809092006285,12.84432490799372,164,389,1,0,1,0,0,0
1641000,49.25793909200628,17.238724907993717,129,923,1,0,0,0,0,0
6629000,50.03236509200628,15.61272590799372,195,815,0,0,0,0,0,0
11674000,50.08849809200628,16.456171907993717,175,1200,1,1,0,0,0,0
3508000,49.314210092006284,18.21647490799372,129,508,0,0,0,0,1,0
351000,50.573010092006285,14.35505590799372,18,325,0,0,1,0,0,0
9034000,48.92294409200628,15.85722790799372,997,4086,0,0,1,1,1,0
2334000,49.65643809200628,12.56361890799372,351,497,0,0,0,1,1,0
2698000,49.20398409200628,15.62323690799372,321,773,1,0,0,0,1,0
13492000,50.35781609200628,12.83134390799372,469,201,0,0,1,1,1,0
1525000,49.178037092006285,15.38931190799372,97,85,0,0,0,0,0,0
7028000,48.89320509200628,17.47344690799372,445,544,0,0,0,1,1,0
9737000,49.21122509200628,16.76323790799372,234,346,0,0,0,1,1,0
3754000,49.46793509200628,16.77606290799372,98,556,0,1,0,0,1,0
5502000,49.032819092006285,17.012319907993717,161,1120,0,0,0,0,1,1
8787000,50.64129009200628,15.82993890799372,395,1675,0,0,0,0,1,0
6922000,49.88413309200628,18.55952390799372,93,350,0,1,0,0,1,0
10547000,50.04983609200628,15.66116890799372,237,892,1,0,0,0,1,0
6922000,50.26213909200628,12.79513890799372,193,1031,1,0,0,1,1,0
8435000,49.64177409200628,18.41561790799372,136,1017,0,1,0,0,0,0
2522000,49.84884709200628,18.38117090799372,134,511,0,0,0,0,0,0
6335000,50.586755092006285,13.62405090799372,93,316,0,0,0,0,1,0
15898000,48.72009009200628,14.62284590799372,181,5907,0,0,1,1,0,0
5631000,49.19134209200628,17.394586907993716,173,2100,1,0,0,1,0,0
3788000,49.84474709200628,16.914694907993717,620,1805,0,0,0,0,0,0
3110000,49.24397009200628,16.94083890799372,105,542,0,0,0,0,0,0
1349000,48.855214092006285,17.601549907993718,110,382,0,0,0,0,0,0
3508000,48.92368009200628,16.896837907993717,266,1000,0,0,0,1,1,0
5860000,49.66026009200628,15.60021590799372,335,1042,1,0,1,1,1,0
5268000,49.73156109200628,15.10315790799372,97,281,0,0,0,1,1,0
3988000,49.46801509200628,16.847923907993717,240,3140,0,0,0,0,0,0
4094000,48.81560609200629,16.76076990799372,208,480,0,0,0,1,1,0
11721000,50.76339109200628,14.19713490799372,340,749,1,0,0,1,1,0
3518000,49.53341409200628,13.79063490799372,122,544,1,0,1,1,1,0
8211000,49.58141409200629,13.12405390799372,109,887,0,0,1,0,0,0
2346000,48.986169092006286,15.65927890799372,191,1669,0,0,0,1,1,0
9972000,50.31122709200629,14.94840490799372,111,854,0,0,0,0,0,0
25695000,50.03687409200628,14.32501790799372,161,180,0,0,0,0,1,0
11615000,50.26051409200628,12.79669590799372,290,1146,1,0,0,1,1,0
8905000,50.04466009200628,14.00609790799372,356,468,0,0,0,1,0,0
14079000,49.99986409200629,14.68575990799372,154,298,0,0,0,1,1,0
3860000,49.07806509200629,14.55890390799372,98,200,0,0,0,1,1,0
3519000,50.206723092006285,12.36114490799372,422,635,0,0,0,0,0,0
3519000,48.88423309200628,17.316292907993716,199,363,1,0,0,0,0,0
5279000,50.73547509200628,14.12003190799372,211,1250,0,0,0,1,0,0
17482000,48.887902092006286,16.562632907993716,244,764,0,1,0,0,0,0
2569000,49.172963092006285,14.70974690799372,85,554,1,0,0,1,0,0
6898000,50.23519209200628,12.91724890799372,104,811,0,1,0,0,1,0
809000,49.88503409200628,16.47662990799372,35,435,0,0,0,0,0,0
3143000,49.68911509200628,16.653019907993716,127,1387,1,0,0,0,1,0
11721000,49.36705909200628,13.83867790799372,598,2623,0,0,0,0,0,1
8799000,50.32017209200628,14.87851990799372,296,592,1,0,0,0,1,0
1818000,50.04140609200629,12.44644090799372,64,394,0,0,0,0,0,0
17587000,50.713407092006285,15.22638090799372,1143,5116,1,0,0,0,1,0
1173000,50.98953709200628,14.30783590799372,117,735,0,0,0,0,0,0
7497000,50.37269709200629,13.91369590799372,146,3780,0,0,0,0,0,0
3695000,49.89948809200628,16.623077907993718,164,164,0,0,0,0,0,0
16074000,48.79978709200629,16.642910907993716,234,844,1,0,0,1,1,0
41064000,49.97938609200628,14.48374090799372,499,800,1,0,0,0,1,0
5514000,50.06012409200628,13.15754090799372,171,1415,0,0,0,1,0,0
2088000,50.08203209200628,12.34880990799372,39,669,0,0,0,0,0,0
2334000,48.90752509200628,16.34011190799372,96,960,0,0,0,0,0,0
9503000,49.27347309200629,17.695198907993717,211,280,0,0,0,0,0,1
1173000,49.404363092006285,15.92402490799372,62,34,1,0,0,0,1,0
9679000,50.699651092006285,14.84816990799372,99,2500,1,0,0,1,1,0
8095000,50.46802609200628,13.77608890799372,152,493,0,0,0,0,0,1
13891000,49.92580109200628,15.77955390799372,328,681,0,0,0,0,1,1
9386000,50.31122709200629,14.94840490799372,111,770,0,1,0,0,0,0
6453000,49.182385092006285,13.92117590799372,328,1411,0,0,0,0,0,0
404000,49.69409309200629,17.031258907993717,41,0,0,0,0,0,0,0
3050000,49.58899409200628,18.08765090799372,100,624,1,0,0,1,0,0
3502000,50.14809909200629,16.95722090799372,615,1009,0,0,0,1,0,0
1407000,49.48902209200628,17.42977990799372,50,61,0,0,1,0,0,0
11674000,49.94461509200628,15.15654390799372,198,895,1,1,0,0,0,0
12894000,49.07857609200628,16.60927890799372,84,883,0,1,0,0,1,0
12659000,49.94461509200628,15.15654390799372,198,2834,1,1,0,0,0,0
14020000,49.87165909200628,14.42537390799372,238,1805,0,0,0,1,1,0
4105000,49.35721709200628,16.21208090799372,76,377,0,0,0,1,1,0
7638000,49.68940809200628,18.48427890799372,99,1500,0,1,0,0,1,0
8952000,49.689221092006285,18.48379190799372,136,1500,0,1,0,0,1,0
3111000,49.01181909200629,15.84654090799372,93,1958,0,0,0,0,0,0
11087000,49.07857609200628,16.60927890799372,84,300,0,1,0,0,1,0
469000,49.06470209200628,17.425070907993717,64,64,0,0,0,0,0,0
5854000,49.703923092006285,13.69854590799372,221,1300,1,0,0,0,1,0
10442000,48.754178092006285,14.19015590799372,193,800,1,0,0,0,0,0
8447000,48.667230092006285,14.20190990799372,185,917,0,0,0,0,0,0
6676000,50.55601209200629,14.66532090799372,222,210,1,0,1,0,0,0
10547000,49.00901509200628,14.51258190799372,158,170,1,0,0,1,0,0
2111000,49.459622092006285,17.134634907993718,100,272,0,0,0,0,0,0
4986000,50.47872609200628,15.52407390799372,133,301,0,0,0,1,0,0
2903000,49.11059309200628,17.194614907993717,70,672,0,0,0,0,0,0
2111000,49.459622092006285,17.134634907993718,84,260,0,0,0,0,0,0
15663000,49.63044109200628,17.16190790799372,150,477,1,1,0,0,1,0
4986000,50.49452309200628,13.46431490799372,208,162,1,0,0,1,1,0
4456000,49.75761109200628,14.36519790799372,351,1435,0,0,0,0,1,0
23336000,50.63586109200628,15.42756290799372,539,1402,1,0,1,0,1,0
8787000,50.61080309200628,14.07535590799372,222,1455,1,0,0,1,1,0
3167000,50.48534109200628,15.52521290799372,175,403,0,0,0,0,1,0
9374000,48.64920509200629,14.17736590799372,645,306,0,0,0,0,0,0
5807000,49.00642909200628,15.58303890799372,377,287,0,0,0,0,0,0
18127000,48.953298092006285,14.48960090799372,185,125,0,0,0,1,0,0
8730000,50.02849709200628,14.72177290799372,86,317,0,1,0,0,1,0
3285000,50.23378109200628,15.21276190799372,99,678,1,0,0,0,0,0
3343000,49.84131309200628,18.08010990799372,140,753,0,0,0,0,0,0
8447000,48.62337609200628,14.42094890799372,400,922,1,0,0,1,1,0
17951000,50.04792109200629,15.11884390799372,281,834,0,0,1,0,1,0
5279000,49.06962309200628,15.43618190799372,439,656,0,0,0,0,1,0
3719000,49.99871209200628,16.487097907993718,123,733,1,0,0,1,1,0
11731000,50.12679809200628,12.37106990799372,457,1606,1,0,0,1,1,0
3742000,49.553701092006285,16.380867907993718,293,895,1,0,0,0,1,0
9620000,50.39036709200628,14.99071990799372,111,898,0,0,0,0,0,0
527000,48.92329109200628,14.07053690799372,375,142,0,0,0,0,0,0
11674000,50.00843109200628,17.389212907993716,316,1560,0,0,0,0,1,1
8211000,49.413594092006285,14.04396390799372,123,200,0,1,0,0,1,0
12812000,49.08030009200628,16.641065907993717,138,600,0,0,0,0,0,0
1372000,50.07210609200628,16.77227090799372,117,601,0,0,0,0,0,0
3050000,49.824254092006285,17.25880290799372,351,202,0,0,0,0,0,0
11498000,49.86740609200629,15.20378590799372,281,2614,1,0,0,1,1,0
2053000,49.545396092006285,15.12859990799372,82,866,0,0,0,1,1,0
13962000,49.97296609200628,18.12838590799372,276,767,0,0,0,0,1,1
2229000,50.133374092006285,13.91327990799372,46,146,0,0,0,0,0,0
19711000,48.95928309200628,14.54594990799372,202,1260,1,0,0,1,1,0
4458000,49.20425109200628,17.815315907993718,445,520,0,0,0,0,0,0
4341000,49.73684009200628,17.751442907993717,152,2475,0,0,0,0,1,0
3519000,50.07502109200628,13.34661990799372,328,958,1,0,0,0,0,0
16308000,50.16940409200628,14.66081890799372,214,530,1,0,0,1,1,0
2581000,50.48278509200628,15.52758890799372,117,657,0,0,0,1,1,0
9327000,50.45993909200628,14.30111590799372,132,930,0,1,0,0,1,0
8563000,49.413594092006285,14.04396390799372,123,400,0,1,0,0,1,0
7333000,50.63953509200629,13.86592190799372,293,484,1,0,0,1,0,0
5854000,49.91741709200628,15.47931090799372,207,840,1,0,0,1,1,0
11721000,50.46618409200628,15.47762190799372,593,1514,0,0,0,1,1,0
12307000,50.82953009200628,14.30388390799372,145,1128,0,1,0,0,0,0
9972000,49.86853509200628,18.49131490799372,298,2684,1,0,1,0,1,1
7626000,49.99268109200628,15.34750690799372,181,1500,0,0,0,1,1,0
9639000,49.136720092006286,15.16864990799372,281,2940,0,0,0,0,0,0
2428000,49.29402609200629,17.84313890799372,76,525,0,0,0,0,0,0
8154000,49.182965092006285,16.31456790799372,140,653,0,0,0,0,0,0
4094000,50.32448709200628,12.53230790799372,586,3432,0,0,0,1,0,0
6922000,49.37288409200628,14.70306690799372,316,205,1,0,0,1,1,0
2580000,50.44077009200628,13.76346190799372,290,290,1,0,0,0,0,0
1877000,49.13614409200628,15.16898190799372,312,962,0,0,0,1,0,0
3126000,49.50246509200628,15.51420090799372,463,190,0,0,0,0,0,0
7966000,49.31602609200628,13.71568990799372,211,404,1,0,0,1,0,0
3695000,49.78014509200628,15.69477790799372,102,651,1,0,0,1,1,0
11709000,50.07746209200628,16.570316907993718,293,7718,0,0,0,0,0,0
1407000,49.09465909200628,17.17606390799372,140,233,0,0,0,1,0,0
39891000,50.113328092006284,14.38784290799372,424,501,1,0,1,0,0,0
3695000,49.67363509200628,18.36011190799372,117,49,0,0,0,0,0,0
5865000,49.43306809200628,12.79807990799372,215,590,1,0,0,0,1,0
7978000,50.447858092006285,13.40898890799372,187,371,1,0,0,1,1,0
12436000,49.715169092006285,13.40822290799372,194,463,1,0,0,1,1,0
10090000,50.75056609200628,15.28743690799372,445,3182,0,0,0,1,1,0
7507000,49.85539309200628,13.77263490799372,164,1508,0,0,0,0,0,0
3519000,49.24839509200629,17.099937907993716,70,720,0,0,1,1,0,0
10207000,49.94611809200628,18.04764790799372,275,457,1,0,1,1,1,0
15135000,49.72234109200628,18.01333690799372,138,1013,0,1,0,0,1,0
5854000,49.47634209200629,14.33465590799372,123,3690,0,0,0,1,0,0
8213000,49.76202109200628,18.32220690799372,150,955,1,0,0,1,1,0
13374000,50.380540092006285,14.86367890799372,246,1030,1,0,0,1,1,0
13469000,50.34272909200628,14.93028790799372,117,1271,1,1,0,0,1,0
2569000,50.069585092006285,16.362083907993718,52,376,0,0,1,1,1,0
13962000,50.626206092006285,16.37074590799372,168,983,0,0,1,0,1,0
4106000,49.382997092006285,15.34184190799372,123,1975,0,0,1,1,0,0
2182000,49.17157109200628,14.86558690799372,89,207,0,0,0,0,0,0
2921000,49.952859092006285,16.43432490799372,70,648,0,0,0,0,0,1
30376000,49.99088809200628,14.71067890799372,305,933,1,0,1,0,1,0
6453000,49.77425909200628,14.41758890799372,105,805,0,0,0,1,0,1
16189000,49.952592092006284,14.98626090799372,221,1028,1,0,1,0,1,1
7028000,50.112039092006285,13.78177490799372,193,1298,0,0,0,0,1,0
13715000,50.073159092006286,15.77515790799372,150,376,0,1,0,0,0,0
12788000,49.83174209200628,18.22714890799372,211,853,1,0,0,1,1,0
9304000,49.24879909200628,17.722771907993717,125,758,1,0,0,0,1,0
5268000,49.54923009200628,16.09039790799372,140,225,1,0,0,0,1,0
6745000,50.25900809200628,16.120813907993718,232,1080,1,0,0,1,1,0
3156000,49.60607209200628,17.345922907993717,219,452,0,0,0,0,0,0
6218000,49.92732709200628,17.914425907993717,234,1700,1,0,0,0,1,0
4024000,49.22735309200628,17.105329907993717,112,243,0,0,0,0,1,0
10899000,49.063340092006285,16.565536907993717,152,459,1,0,1,0,0,0
9855000,49.54718109200629,13.08570990799372,938,2296,1,0,0,1,1,0
11721000,50.08802509200628,15.02534590799372,186,404,1,1,0,0,0,0
17482000,50.713880092006285,15.44124190799372,586,3249,0,0,1,0,1,1
11674000,49.714913092006285,13.24386690799372,211,354,1,0,0,1,1,0
17951000,50.89267109200628,15.12566590799372,269,3770,1,0,0,0,1,0
4646000,50.68668109200628,14.44465290799372,391,1694,0,0,1,1,1,0
9738000,50.41636809200628,16.11047790799372,329,1304,1,0,1,1,1,0
4693000,49.20774609200628,16.98518790799372,143,394,0,0,0,1,0,0
6441000,50.14697409200628,14.14631990799372,140,312,0,0,0,1,0,0
9268000,50.61167209200628,14.07195490799372,258,763,1,0,0,1,0,0
2933000,49.202485092006285,17.494133907993717,177,997,1,0,0,0,1,0
5268000,49.66046609200628,15.59658390799372,140,360,0,0,0,1,0,0
4341000,49.84222509200628,18.06695490799372,70,1194,1,0,1,0,0,0
4564000,49.36551009200628,16.687906907993717,105,1871,0,0,1,0,1,0
3813000,50.116342092006285,14.31496390799372,30,469,0,0,0,1,1,0
17364000,50.80551609200628,14.54115390799372,283,1775,1,1,0,0,1,0
8201000,50.06765509200629,14.87118490799372,134,538,0,0,0,1,0,0
1513000,49.81052109200628,14.67653990799372,35,560,0,0,0,1,0,0
10260000,49.84317109200628,13.77224290799372,188,1171,1,0,0,1,1,0
4681000,49.80458909200628,17.78390790799372,131,2365,0,0,0,1,1,0
3109000,49.09664309200628,16.078285907993717,52,506,0,0,0,0,0,0
1993000,49.32898809200629,12.99496190799372,247,1426,0,0,0,0,0,0
5690000,50.76766309200628,14.23909590799372,281,850,0,0,0,0,1,1
1934000,49.59363309200628,16.665949907993717,183,981,0,0,0,0,0,0
3285000,50.01710209200628,12.40483490799372,167,1718,1,0,0,1,0,0
3860000,49.90875009200628,16.32407890799372,295,630,1,0,0,1,1,0
5156000,49.62550109200628,14.85842290799372,215,1115,0,0,0,1,0,0
8565000,50.22120809200628,15.83383990799372,134,603,1,0,0,0,0,0
1114000,50.47766609200628,14.04631890799372,31,471,0,0,0,1,1,0
3625000,49.69176209200628,17.726278907993716,127,504,0,0,0,0,0,0
21700000,48.928220092006285,16.378023907993718,316,2016,1,1,0,0,1,0
7033000,49.434617092006285,18.26284890799372,410,3958,0,0,0,0,0,0
7028000,50.10596609200629,12.48646690799372,154,360,0,1,0,0,1,0
4998000,50.35544709200628,15.94553490799372,80,1492,1,0,0,1,1,0
8799000,49.58907809200628,13.30846890799372,195,1009,0,0,0,0,0,1
17599000,49.31804809200628,16.508579907993717,224,662,0,1,0,0,1,0
7028000,49.752976092006286,17.19122990799372,175,2864,0,0,0,0,1,0
4564000,49.94187609200628,12.78926490799372,249,2138,0,0,0,0,0,0
6334000,49.907369092006284,12.68775390799372,281,4084,0,0,0,0,0,0
1724000,49.650727092006285,15.61869290799372,82,119,0,0,0,0,0,0
5162000,49.55853809200628,18.78067290799372,518,1500,0,0,0,0,0,0
1161000,49.26543909200628,13.98607190799372,30,30,0,0,0,1,1,0
11369000,49.58929909200628,17.301273907993718,157,265,0,0,0,0,1,0
5279000,49.06909309200629,17.900007907993718,289,676,1,0,0,1,1,0
2757000,49.57448309200628,16.49061090799372,165,917,0,0,0,1,0,0
1513000,49.19100309200629,16.723822907993718,29,519,0,0,0,1,0,0
10547000,49.67421109200628,18.28454290799372,281,577,1,0,0,1,1,0
10547000,49.67421109200628,18.28454290799372,187,586,1,0,0,0,1,0
3228000,50.450757092006285,14.36091190799372,139,433,1,0,0,1,0,0
2932000,50.45099009200628,14.36120490799372,107,1664,0,0,0,1,0,0
4208000,50.451016092006284,14.36090090799372,152,1317,0,0,0,1,1,0
7262000,50.33482509200629,14.42860290799372,152,209,1,0,0,0,1,0
5865000,49.85022509200628,13.24864690799372,187,2418,1,0,0,1,1,0
2933000,50.58132709200628,14.33156490799372,66,747,0,0,0,0,1,0
2345000,49.80116409200628,13.11540590799372,51,51,0,0,1,0,0,0
8447000,49.269879092006285,17.769943907993717,215,915,1,0,0,0,1,0
